770592,4R-ALR,LK,49.263905,11.908601,12192,293,829,0,3214,501,ALK501,UL501,VCBI,CMB,LFPG,CDG,ALK,UL,A333,1686299213,en-route
778825,YK-BAE,SY,31.293531,45.054493,10264,295,814,0,1403,704,SAW704,6Q704,OKBK,KWI,OSDI,DAM,SAW,6Q,A320,1686297602,en-route
780201,B-KPA,HK,38.412231,-121.558464,9144,334,892,0,7307,883,CPA883,CX883,KLAX,LAX,VHHH,HKG,CPA,CX,B77W,1686299213,en-route
780205,B-KPE,HK,-4.804367,107.743103,9624,32,909,11.1,2357,776,CPA776,CX776,WIII,CGK,VHHH,HKG,CPA,CX,B77W,1686299203,en-route
780218,B-LIB,HK,1.580566,103.97065,4808,341,707,14.3,0102,2074,CPA2074,CX2074,WSSS,SIN,WMKP,PEN,CPA,CX,B744,1686299213,en-route
780219,B-LIC,HK,24.158615,58.412983,10363,290,863,-0.3,4743,37,CPA37,CX37,VHHH,HKG,OMDW,DWC,CPA,CX,B744,1686299208,en-route
780231,B-LJA,HK,57.436802,-169.402267,10668,58,840,-0.3,7474,72,CPA72,CX72,VHHH,HKG,KMIA,MIA,CPA,CX,B748,1686299204,en-route
780233,B-LJC,HK,61.129047,-150.06459,716,274,429,6.2,5764,81,CPA81,CX81,PANC,ANC,VHHH,HKG,CPA,CX,B748,1686299209,en-route
780236,B-LAK,HK,33.36319,130.647552,4274,161,698,10.1,3731,589,CPA589,CX589,RJFF,FUK,VHHH,HKG,CPA,CX,A333,1686299208,en-route
780248,B-6279,CN,24.939972,115.517021,9479,20,831,-0.7,3123,6274,CSN6274,CZ6274,ZGSZ,SZX,ZSYN,YNZ,CSN,CZ,A320,1686298640,en-route
780277,B-6223,CN,31.184155,105.404198,10287,236,748,-0.3,3004,9613,CCA9613,CA9613,ZBAA,PEK,ZPDL,DLU,CCA,CA,A319,1686299204,en-route
780300,B-6083,CN,31.728989,117.221909,9547,260,587,0,0135,9423,CSH9423,FM9423,ZSSS,SHA,ZUCK,CKG,CSH,FM,A333,1686299179,en-route
780304,B-6309,CN,37.313187,123.335907,10690,173,842,0,6463,8728,CQH8728,9C8728,ZYCC,CGQ,ZSAM,XMN,CQH,9C,A320,1686299200,en-route
780374,B-1585,CN,27.095219,105.861832,9174,259,792,0.3,6254,3469,CSN3469,CZ3469,ZHHH,WUH,ZPPP,KMG,CSN,CZ,B738,1686297680,en-route
780456,B-8562,CN,32.185913,120.505188,10401,276,653,-0.3,5040,6337,CES6337,MU6337,ZSSS,SHA,ZYHB,HRB,CES,MU,A321,1686298017,en-route
780461,B-5375,CN,28.821608,106.914154,8031,177,801,0,1545,7340,CHH7340,HU7340,ZUCK,CKG,ZJSY,SYX,CHH,HU,B738,1686299206,en-route
780467,B-6347,CN,27.697266,105.106461,9174,225,844,0,2153,8218,CSC8218,3U8218,ZSJN,TNA,ZPPP,KMG,CSC,3U,A320,1686298304,en-route
780472,B-5379,CN,23.557571,112.658081,10088,80,833,0,2440,9367,CSZ9367,ZH9367,ZGNN,NNG,ZSFZ,FOC,CSZ,ZH,B738,1686299205,en-route
780473,B-6359,CN,31.018595,122.431915,9791,192,814,0.2,7013,9914,CSZ9914,ZH9914,ZSQD,TAO,ZGSZ,SZX,CSZ,ZH,A320,1686299211,en-route
780476,B-5381,CN,22.826097,115.159706,6004,264,733,-11.1,1010,9804,CSZ9804,ZH9804,ZSWX,WUX,ZGSZ,SZX,CSZ,ZH,B738,1686299198,en-route
780479,B-5386,CN,25.585297,114.169197,9791,264,774,0,0751,8629,CXA8629,MF8629,ZSFZ,FOC,ZGKL,KWL,CXA,MF,B738,1686299201,en-route
780487,B-6355,CN,26.068321,114.208214,10393,225,831,0,1070,3352,CSN3352,CZ3352,ZSCG,CZX,ZGSZ,SZX,CSN,CZ,A321,1686298987,en-route
780507,B-6389,CN,22.613663,115.028656,9357,63,811,-12.7,0676,8583,CSN8583,CZ8583,ZJSY,SYX,ZGOW,SWA,CSN,CZ,A321,1686299211,en-route
780561,B-2005,CN,23.937952,118.536781,10088,49,916,0,5731,508,CES508,MU508,VHHH,HKG,ZSPD,PVG,CES,MU,B77W,1686299210,en-route
780566,B-5439,CN,33.665138,100.68325,10393,318,801,0,4535,7839,CHH7839,HU7839,ZGSZ,SZX,ZWWW,URC,CHH,HU,B738,1686299179,en-route
780569,B-6566,CN,25.076706,115.59626,9479,35,881,0.7,3132,9995,CSZ9995,ZH9995,ZGGG,CAN,ZSQD,TAO,CSZ,ZH,A320,1686298884,en-route
780576,B-5451,CN,27.603567,117.777664,9784,348,820,0,7005,2125,CDG2125,SC2125,ZSAM,XMN,ZBAA,PEK,CDG,SC,B738,1686298804,en-route
780628,B-6656,CN,25.081276,101.578964,10393,267,818,0,3113,6499,CSN6499,CZ6499,ZGGG,CAN,ZPLX,LUM,CSN,CZ,A320,1686299205,en-route
780631,B-5507,CN,35.836742,116.994133,9784,355,840,-5.2,3167,1348,CNM1348,CA1348,ZGOW,SWA,ZBAA,PEK,CCA,CA,B738,1686299179,en-route
780653,B-6670,CN,28.056103,106.94706,8107,196,829,-0.3,4042,8812,CBG8812,GX8812,ZLXY,XIY,ZGNN,NNG,CBG,GX,A320,1686298776,en-route
780662,B-5528,CN,34.42588,135.235825,0,140,20,0,4357,839,CXA839,MF839,ZSAM,XMN,RJBB,KIX,CXA,MF,B738,1686299202,en-route
780665,B-6690,CN,25.843689,118.784805,5303,210,664,-4.6,6353,8748,CSZ8748,ZH8748,ZSNT,NTG,ZSQZ,JJN,CSZ,ZH,A320,1686299212,en-route
780669,B-6695,CN,23.057281,114.157387,2506,1,461,0,7455,6018,CES6018,MU6018,TFU,ZGHZ,HUZ,CES,MU,A320,1686299201,en-route
780674,B-6685,CN,32.181702,120.551712,10393,276,724,0,2770,5776,CSN5776,CZ5776,ZSPD,PVG,TFU,CSN,CZ,A321,1686298552,en-route
780675,B-6686,CN,27.723495,120.227066,8412,266,753,0,0115,5721,CSN5721,CZ5721,ZSQD,TAO,ZGOW,SWA,CSN,CZ,A321,1686299203,en-route
780680,B-6708,CN,30.256165,121.223633,4366,40,600,-6.8,0743,8838,CQH8838,9C8838,ZSAM,XMN,ZSSS,SHA,CQH,9C,A320,1686299211,en-route
780731,B-7595,CN,27.750595,105.111694,11003,224,801,0,4105,2869,CCA2869,CA2869,ZBTJ,TSN,ZPPP,KMG,CCA,CA,B738,1686299211,en-route
780741,B-5590,CN,22.667358,113.733665,4511,1,729,5.5,3156,1158,CDG1158,SC1158,ZGSD,ZUH,ZBAA,PEK,CDG,SC,B738,1686299206,en-route
780747,B-6531,CN,23.263733,113.596985,3261,290,548,-10.1,2621,3098,CSN3098,CZ3098,RCTP,TPE,ZGGG,CAN,CSN,CZ,A332,1686299188,en-route
780750,B-6780,CN,24.456991,111.811111,10088,134,918,0,7041,9232,CSZ9232,ZH9232,ZLIC,INC,ZGSZ,SZX,CSZ,ZH,A320,1686299179,en-route
780791,B-5276,CN,24.730087,102.0578,5196,73,633,-5.2,4150,5986,CES5986,MU5986,ZPBS,BSD,ZPPP,KMG,CES,MU,B737,1686299205,en-route
780793,B-5602,CN,25.977631,118.050377,6614,225,705,0,1061,8514,CXA8514,MF8514,ZSNJ,NKG,ZSAM,XMN,CXA,MF,B738,1686299203,en-route
780800,B-6828,CN,26.192276,117.785927,5791,196,757,-7.5,1503,4539,CCA4539,CA4539,ZUUU,CTU,ZSAM,XMN,CCA,CA,A320,1686299194,en-route
780824,B-5630,CN,29.699112,106.52597,2567,16,533,-6.8,3144,8390,CXA8390,MF8390,ZGSZ,SZX,ZUCK,CKG,CXA,MF,B738,1686299206,en-route
780825,B-5631,CN,31.353817,124.151932,9448,66,994,0,0000,889,CXA889,MF889,ZSHC,HGH,RJBB,KIX,CXA,MF,B738,1686298072,en-route
780826,B-5632,CN,17.597534,101.399666,10058,17,857,0,2162,8688,CXA8688,MF8688,WMKK,KUL,ZUCK,CKG,CXA,MF,B738,1686299203,en-route
780838,B-5641,CN,25.829681,117.330048,6621,235,779,0.3,6650,8659,CSN8659,CZ8659,ZSYW,YIW,ZGOW,SWA,CSN,CZ,B738,1686299141,en-route
780869,B-6883,CN,30.351175,121.389038,2583,237,455,-0.3,2140,146,CCA146,CA146,RJAA,NRT,ZSHC,HGH,CCA,CA,A321,1686299211,en-route
780895,B-5652,CN,24.451584,113.923744,10088,349,798,0,4210,4884,CDG4884,SC4884,ZJHK,HAK,ZSNB,NGB,CDG,SC,B738,1686298901,en-route
780913,B-6947,CN,27.889252,108.112099,9479,64,920,0,6435,9679,LKE9679,8L9679,ZPJH,JHG,ZSNJ,NKG,LKE,8L,A320,1686299203,en-route
780933,B-6886,CN,22.222036,110.859474,9479,20,838,0,4503,9252,CSH9252,FM9252,ZJHK,HAK,ZSSS,SHA,CES,FM,A321,1686299177,en-route
780939,B-6431,CN,32.176998,120.613792,9768,276,661,0,6325,6411,CES6411,MU6411,ZSPD,PVG,ZLXN,XNN,CES,MU,A319,1686299050,en-route
780957,B-5703,CN,13.986511,101.052338,2628,196,538,-6.8,6352,833,CSH833,FM833,ZSPD,PVG,VTBS,BKK,CSH,FM,B738,1686299212,en-route
780969,B-6869,CN,27.90951,108.351868,9471,55,905,0,6414,5245,CBJ5245,JD5245,ZPLJ,LJG,ZSOF,HFE,CBJ,JD,A320,1686298814,en-route
780978,B-6966,CN,32.187286,120.488213,9174,276,674,0.3,5012,1071,DKH1071,HO1071,ZSPD,PVG,ZGHA,CSX,DKH,HO,A320,1686298224,en-route
780999,B-5716,CN,24.351654,118.504128,7505,58,838,-0.7,2436,5850,CSN5850,CZ5850,ZGOW,SWA,ZSPD,PVG,CSN,CZ,B738,1686299211,en-route
781017,B-7592,CN,26.327339,103.254425,8854,11,772,6.5,3516,5709,CES5709,MU5709,ZPPP,KMG,ZBAD,PKX,CES,MU,B738,1686299203,en-route
781051,B-8445,CN,31.299538,105.829704,9486,49,872,-0.3,3517,9869,LKE9869,8L9869,ZPPP,KMG,ZSQD,TAO,LKE,8L,A320,1686299142,en-route
781055,B-8457,CN,29.446571,119.254494,10386,229,750,-0.3,2760,1275,DKH1275,HO1275,ZSPD,PVG,ZJHK,HAK,DKH,HO,A321,1686298228,en-route
781074,B-8732,CN,24.2195,102.007179,10088,31,859,0.3,3514,9639,LKE9639,8L9639,ZPJH,JHG,ZLXY,XIY,LKE,8L,A320,1686299205,en-route
781093,B-1566,CN,17.318922,106.577293,11269,45,866,0.3,0733,854,CXA854,MF854,VTBS,BKK,ZSAM,XMN,CXA,MF,B789,1686299205,en-route
781099,B-8673,CN,39.904716,115.664062,10995,230,809,0,1621,3602,CSN3602,CZ3602,ZYTX,SHE,ZGGG,CAN,CSN,CZ,A20N,1686298946,en-route
781106,B-8976,CN,32.17305,119.890228,8412,259,716,0,5034,9375,CSH9375,FM9375,ZSSS,SHA,ZHCC,CGO,CES,FM,A321,1686299032,en-route
781112,B-7838,CN,8.37768,121.788368,11582,338,881,-0.3,1411,802,CXA802,MF802,YSSY,SYD,ZSAM,XMN,CXA,MF,B789,1686299170,en-route
781151,B-8989,CN,39.045967,123.922119,9784,185,820,0,1225,683,CSN683,CZ683,ZYHB,HRB,RKSI,ICN,CSN,CZ,A320,1686299204,en-route
781152,B-8990,CN,25.032862,115.574409,8869,30,848,0,4202,6200,CSN6200,CZ6200,ZGGG,CAN,ZYTL,DLC,CSN,CZ,A320,1686299197,en-route
781165,B-8580,CN,28.365498,116.642731,9486,56,842,0,0757,8512,CQH8512,9C8512,VTCC,CNX,ZSPD,PVG,CQH,9C,A320,1686299179,en-route
781171,B-1441,CN,24.266378,114.830498,9479,47,855,0,3153,1188,CDG1188,SC1188,ZGSZ,SZX,ZSJN,TNA,CDG,SC,B738,1686299201,en-route
781193,B-1456,CN,21.482162,115.677597,10363,193,872,0,0175,895,CXA895,MF895,ZSAM,XMN,VDPP,PNH,CXA,MF,B738,1686298284,en-route
781203,B-3267,CN,29.751892,106.742897,7886,34,790,0,2447,6498,GCR6498,GS6498,ZGNN,NNG,ZLHZ,HZG,GCR,GS,E195,1686298837,en-route
781213,B-1306,CN,26.76763,106.32473,10393,253,796,0,2701,5860,CES5860,MU5860,ZSAM,XMN,ZPPP,KMG,CES,MU,B738,1686298396,en-route
781214,B-1309,CN,25.730026,102.836403,5516,21,637,3.3,3521,5899,CES5899,MU5899,ZPPP,KMG,ZYTX,SHE,CES,MU,B738,1686299205,en-route
781230,B-8863,CN,22.126743,112.469231,11003,164,903,0,5014,235,CES235,MU235,ZSPD,PVG,VRMM,MLE,CES,MU,A333,1686299205,en-route
781232,B-1317,CN,31.956802,120.846313,6614,336,685,0,5015,5385,CES5385,MU5385,ZSSS,SHA,ZHCC,CGO,CES,MU,B738,1686299210,en-route
781236,B-1321,CN,27.042572,107.369698,9174,255,801,0,1065,5229,CES5229,MU5229,ZSWZ,WNZ,ZPPP,KMG,CES,MU,B738,1686298909,en-route
781245,B-1330,CN,28.317856,105.939049,9479,43,892,0,3523,8225,KNA8225,KY8225,ZPPP,KMG,ZHXF,XFN,KNA,KY,B738,1686299202,en-route
781283,B-1016,CN,29.030888,115.932549,9486,22,787,-5.2,4523,9891,CSZ9891,ZH9891,ZGSZ,SZX,ZSOF,HFE,CSZ,ZH,A319,1686298099,en-route
781301,B-1039,CN,22.681833,108.119759,7802,314,831,0,3175,1119,CGH1119,GT1119,ZGBH,BHY,ZUNC,NAO,CGH,GT,A320,1686299206,en-route
781320,B-3289,CN,32.896461,118.350662,9479,24,866,-0.3,3110,7784,GCR7784,GS7784,ZGSD,ZUH,ZSLG,LYG,GCR,GS,E195,1686299179,en-route
781360,B-1242,CN,31.11062,109.128532,11269,153,896,0,1423,304,CSN304,CZ304,EGLL,LHR,ZGGG,CAN,CSN,CZ,B789,1686299179,en-route
781383,B-1288,CN,25.841309,117.738457,7802,17,816,0,0000,8243,CXA8243,MF8243,ZSAM,XMN,ZLXY,XIY,CXA,MF,B38M,1686299205,en-route
781385,B-1290,CN,25.723883,119.544411,1242,47,353,-2.6,5367,8446,CXA8446,MF8446,ZUCK,CKG,ZSFZ,FOC,CXA,MF,B38M,1686299207,en-route
781391,B-1033,CN,22.248367,114.291817,2827,111,575,0,5763,504,CES504,MU504,VHHH,HKG,ZSPD,PVG,CES,MU,A20N,1686299206,en-route
781393,B-1073,CN,28.048187,108.464691,11917,63,909,0,5201,7856,CES7856,MU7856,OEMA,MED,CES,MU,A333,1686298096,en-route
781398,B-1267,CN,23.606781,101.411896,8229,229,822,0,2350,2987,OKA2987,BK2987,ZUTR,TEN,ZPJH,JHG,OKA,BK,B738,1686298389,en-route
781406,B-300D,CN,15.464095,100.96843,10043,13,861,0,6154,3932,CSC3932,3U3932,VTSP,HKT,TFU,CSC,3U,A21N,1686299212,en-route
781412,B-300E,CN,21.152527,108.989418,10393,7,866,0,4262,5187,CBJ5187,JD5187,ZJSY,SYX,TFU,CBJ,JD,A321,1686299018,en-route
781418,B-1113,CN,13.015823,121.209694,11582,339,911,-0.3,1325,562,CES562,MU562,YSSY,SYD,ZSPD,PVG,CSH,MU,B789,1686299208,en-route
781433,B-300M,CN,22.736626,114.291435,3459,264,531,-11.4,5006,9504,CSZ9504,ZH9504,ZSSS,SHA,ZGSZ,SZX,CSZ,ZH,A20N,1686299205,en-route
781437,B-1115,CN,24.038506,113.49012,10088,19,872,-0.3,4272,1178,DKH1178,HO1178,ZJSY,SYX,ZSSS,SHA,DKH,HO,B789,1686298314,en-route
781454,B-1151,CN,34.428123,113.097328,9174,287,677,-0.3,6333,9211,CSH9211,FM9211,ZSPD,PVG,ZLLL,LHW,CSH,FM,B738,1686299179,en-route
781464,B-300R,CN,28.834763,120.62307,6614,186,770,0.3,6777,5205,CES5205,MU5205,ZSZS,HSN,ZGOW,SWA,CES,MU,A20N,1686299210,en-route
781506,B-205P,CN,26.017227,119.391022,3070,182,446,-7.2,6263,6917,CSN6917,CZ6917,ZHCC,CGO,ZSFZ,FOC,CSN,CZ,B38M,1686299206,en-route
781507,B-206A,CN,22.778366,113.313988,2636,175,475,-2.6,2173,3667,CSN3667,CZ3667,ZUGY,KWE,ZGSZ,SZX,CSN,CZ,B738,1686299205,en-route
781533,B-205C,CN,30.142342,119.85672,10393,210,770,0,3771,4675,CDG4675,SC4675,ZSQD,TAO,ZGGG,CAN,CDG,SC,B38M,1686299176,en-route
781535,B-206M,CN,25.254774,115.818596,10706,63,874,3.9,4223,9917,CSZ9917,ZH9917,ZGSZ,SZX,ZSQD,TAO,CSZ,ZH,B38M,1686299199,en-route
781570,B-303X,CN,26.960835,105.987907,9776,338,844,0,4271,6189,CSN6189,CZ6189,ZJSY,SYX,TFU,CSN,CZ,A21N,1686299187,en-route
781590,B-304K,CN,26.437065,111.084625,11612,17,846,0,4541,7280,CHH7280,HU7280,ZJSY,SYX,ZBAA,PEK,CHH,HU,A333,1686299179,en-route
781618,B-306E,CN,30.800383,115.906372,9479,68,922,-10.1,6436,2874,CES2874,MU2874,ZPJH,JHG,ZSNJ,NKG,CES,MU,A20N,1686299179,en-route
781621,B-306K,CN,22.525372,113.946175,2362,35,544,14,0615,5457,CSN5457,CZ5457,ZGSZ,SZX,ZHHH,WUH,CSN,CZ,A21N,1686299206,en-route
781634,B-306Y,CN,31.378191,109.667427,9898,262,759,0,6304,5419,CES5419,MU5419,ZSPD,PVG,ZUUU,CTU,CES,MU,A359,1686299179,en-route
781640,B-307E,CN,32.851311,128.627258,10355,248,664,-4.2,3236,3964,CSC3964,3U3964,RJBB,KIX,TFU,CSC,3U,A21N,1686299206,en-route
781649,B-MCK,MO,22.487013,116.314087,10850,267,850,-12.7,3744,855,AMU855,NX855,RJBB,KIX,VMMC,MFM,AMU,NX,A20N,1686298750,en-route
781672,B-307N,CN,10.133398,99.098808,10347,197,898,0,5057,8667,CQH8667,9C8667,ZSPD,PVG,VTSP,HKT,CQH,9C,A20N,1686299212,en-route
781673,B-307P,CN,29.788404,107.053474,2362,321,525,-5.2,1037,9795,LKE9795,8L9795,ZSNB,NGB,ZUCK,CKG,LKE,8L,A20N,1686299207,en-route
781684,B-307Y,CN,30.790487,121.834808,2689,12,613,-6.5,4202,5340,CES5340,MU5340,ZGSZ,SZX,ZSPD,PVG,CES,MU,A359,1686299208,en-route
781708,B-309L,CN,31.285675,105.838356,9486,49,933,0,3515,5366,CSN5366,CZ5366,ZPPP,KMG,ZYTX,SHE,CSN,CZ,A20N,1686298205,en-route
781717,B-20CD,CN,13.043427,121.038078,10355,4,916,0,1357,738,CES738,MU738,YMML,MEL,ZSPD,PVG,CSH,MU,B789,1686299209,en-route
781736,B-309X,CN,22.844812,113.951569,4518,360,725,-0.3,2432,6921,CSN6921,CZ6921,ZGSZ,SZX,ZSSH,HIA,CSN,CZ,A20N,1686299213,en-route
781739,B-20CJ,CN,20.196817,112.260101,11879,16,851,0,2153,350,CSN350,CZ350,WMKK,KUL,ZGGG,CAN,CSN,CZ,B789,1686299179,en-route
781758,B-30A2,CN,27.993397,108.344101,9479,64,890,0,3533,7224,OTC7224,A67224,ZUPS,LPF,ZSNJ,NKG,OTC,A6,A20N,1686298984,en-route
781783,B-20D1,CN,65.531067,53.979378,11582,264,874,0,5275,1607,DKH1607,HO1607,ZSPD,PVG,EFHK,HEL,DKH,HO,B789,1686299204,en-route
781794,B-30A8,CN,31.437653,122.437729,9479,353,838,0,0161,6518,CSN6518,CZ6518,ZSAM,XMN,ZYTX,SHE,CSN,CZ,A20N,1686298990,en-route
781795,B-20D7,CN,31.873636,114.401138,11612,186,864,0,1211,3616,CSN3616,CZ3616,ZYHB,HRB,ZGGG,CAN,CSN,CZ,B789,1686299179,en-route
781851,B-30CU,CN,26.338511,109.335274,9784,313,801,0,4225,9407,CSZ9407,ZH9407,ZGSZ,SZX,ZUUU,CTU,CSZ,ZH,A20N,1686299179,en-route
781856,B-30D5,CN,14.634933,102.039688,10058,19,863,-0.3,0746,7432,CQH7432,9C7432,VTBD,DMK,ZSNB,NGB,CQH,9C,A20N,1686299212,en-route
781858,B-30CW,CN,19.779236,109.620064,11917,51,872,0,6131,542,CES542,MU542,VTBS,BKK,ZSPD,PVG,CES,MU,A359,1686298759,en-route
781862,B-30D9,CN,22.033035,106.327667,10363,233,887,0,0070,959,CCA959,CA959,ZBAA,PEK,VTBS,BKK,CCA,CA,A21N,1686299209,en-route
781878,B-MBR,MO,26.430265,118.720322,9174,200,816,0,3617,225,AMU225,NX225,ZSHC,HGH,VMMC,MFM,AMU,NX,A21N,1686299209,en-route
781888,B-30DG,CN,27.750732,119.36853,10378,181,820,0.7,3655,8712,CSN8712,CZ8712,ZSHC,HGH,ZGSZ,SZX,CSN,CZ,A20N,1686299165,en-route
781915,B-20EH,CN,16.368256,117.607201,11582,334,918,0,1467,326,CSN326,CZ326,YSSY,SYD,ZGGG,CAN,CSN,CZ,B789,1686299205,en-route
781919,B-30EE,CN,36.808155,114.562019,11003,195,798,0.3,5312,6670,CSN6670,CZ6670,ZYCC,CGQ,ZJSY,SYX,CSN,CZ,A21N,1686299179,en-route
781926,B-605W,CN,23.165817,112.91259,8107,119,842,0,3441,5720,CSN5720,CZ5720,ZGKL,KWL,ZGOW,SWA,CSN,CZ,AJ27,1686299206,en-route
781946,B-30F6,CN,2.825226,104.446136,7620,228,742,0.3,3114,3039,CSN3039,CZ3039,ZGGG,CAN,WSSS,SIN,CSN,CZ,A21N,1686299213,en-route
781949,B-30F9,CN,29.937511,121.023415,5958,28,650,-6.8,4206,3525,CSN3525,CZ3525,ZGGG,CAN,ZSSS,SHA,CSN,CZ,A359,1686299210,en-route
789206,B-LEH,HK,31.31341,130.930222,10668,56,976,0,3553,650,HKE650,UO650,VHHH,HKG,RJAA,NRT,HKE,UO,A321,1686299185,en-route
789213,B-LXA,HK,28.045815,105.56897,11917,172,964,0,2217,254,CPA254,CX254,EGLL,LHR,VHHH,HKG,CPA,CX,A35K,1686299203,en-route
789214,B-LXB,HK,33.580765,100.114548,9174,319,950,0,5146,253,CPA253,CX253,VHHH,HKG,EGLL,LHR,CPA,CX,A35K,1686299179,en-route
789216,B-LXD,HK,44.052189,150.575302,10668,34,1020,0,3502,828,CPA828,CX828,VHHH,HKG,CYYZ,YYZ,CPA,CX,A35K,1686299179,en-route
789218,B-LXF,HK,-11.157685,133.669327,10972,329,848,0.3,1444,100,CPA100,CX100,YSSY,SYD,VHHH,HKG,CPA,CX,A35K,1686299179,en-route
789228,B-LEK,HK,23.72777,119.785698,10972,226,853,0,3605,687,HKE687,UO687,RJBB,KIX,VHHH,HKG,HKE,UO,A321,1686299212,en-route
789229,B-LEL,HK,25.634445,122.415215,10668,52,914,0.3,3505,688,HKE688,UO688,VHHH,HKG,RJBB,KIX,HKE,UO,A321,1686299211,en-route
789233,B-LQA,HK,28.720869,126.244438,13106,230,788,0,3262,527,CPA527,CX527,RJAA,NRT,VHHH,HKG,CPA,CX,A359,1686299212,en-route
789235,B-HNV,HK,33.482437,133.68631,10965,236,759,0,3251,451,CPA451,CX451,RJAA,NRT,RCTP,TPE,CPA,CX,B773,1686299202,en-route
789236,B-HNW,HK,28.824539,124.406593,10965,216,798,0,7157,411,CPA411,CX411,RKSI,ICN,VHHH,HKG,CPA,CX,B773,1686299196,en-route
789242,B-LQE,HK,29.457884,124.651253,12496,41,1011,0,3536,418,CPA418,CX418,VHHH,HKG,RKSI,ICN,CPA,CX,A359,1686299199,en-route
789243,B-LQC,HK,36.122864,110.962364,11917,168,946,0,3351,831,CPA831,CX831,KJFK,JFK,VHHH,HKG,CPA,CX,A359,1686299179,en-route
789245,B-LXM,HK,21.788263,115.455627,8442,92,887,0,3316,472,CPA472,CX472,VHHH,HKG,RCTP,TPE,CPA,CX,A35K,1686298946,en-route
789247,B-LXO,HK,-4.900676,135.96257,11582,322,868,0,0250,198,CPA198,CX198,NZAA,AKL,VHHH,HKG,CPA,CX,A35K,1686299179,en-route
789254,B-KJA,CN,32.983932,132.734238,11582,235,685,0,3677,531,HGB531,HB531,RJAA,NRT,VHHH,HKG,HGB,HB,B738,1686299202,en-route
789260,B-KJB,CN,26.68959,123.468193,11582,230,768,0,3215,541,HGB541,HB541,RJBB,KIX,VHHH,HKG,HGB,HB,B738,1686299212,en-route
789271,B-KKA,HK,33.908844,133.948959,9464,230,707,3.9,0000,899,HKE899,UO899,RJBB,KIX,VHHH,HKG,HKE,UO,A21N,1686299206,en-route
800396,VT-AXI,IN,25.301933,56.567825,7391,95,794,6.8,1717,412,AXB412,IX412,OMSJ,SHJ,VOCI,COK,AXB,IX,B738,1686299207,en-route
800400,VT-SCG,IN,27.706356,79.6166,9753,297,827,0.3,0206,405,AIC405,AI405,VIBN,VNS,VIDP,DEL,AIC,AI,A319,1686299212,en-route
800414,VT-PPE,IN,26.302481,82.596321,11590,287,803,-0.3,2613,A321,1686299195,en-route
800436,VT-VRL,IN,30.464264,75.215416,12192,352,740,0,6317,VAUD,UDR,PRM1,1686299211,en-route
800441,VT-PPH,IN,11.57689,78.618454,8321,222,781,-4.9,0230,429,AIC429,AI429,VOMM,MAA,VOCB,CJB,AIC,AI,A321,1686299213,en-route
800543,VT-PPU,IN,26.266479,75.831993,10058,207,840,0.3,0551,857,AIC857,AI857,VIDP,DEL,VAPO,PNQ,AIC,AI,A321,1686299212,en-route
800579,VT-PPV,IN,19.702515,72.337074,6316,152,714,-8.8,6411,648,AIC648,AI648,VAJM,JGA,VABB,BOM,AIC,AI,A321,1686299178,en-route
800584,VT-ALU,IN,36.040485,73.12011,11277,154,888,0,1115,102,AIC102,AI102,KJFK,JFK,VIDP,DEL,AIC,AI,B77W,1686299179,en-route
800735,VT-ANO,IN,22.687979,58.534344,12184,286,875,-0.3,4772,5601,AIC5601,AI5601,VOMM,MAA,OEJN,JED,AIC,AI,B788,1686299204,en-route
800736,VT-ANP,IN,28.549231,73.70092,10355,268,861,-0.3,0530,143,AIC143,AI143,VIDP,DEL,LFPG,CDG,AIC,AI,B788,1686299206,en-route
800739,VT-ANS,IN,24.799509,96.894394,13098,286,863,-0.3,5007,307,AIC307,AI307,RJAA,NRT,VIDP,DEL,AIC,AI,B788,1686299179,en-route
800740,VT-ANZ,IN,13.229641,91.748535,12184,320,900,0,1456,309,AIC309,AI309,YMML,MEL,VIDP,DEL,AIC,AI,B788,1686299179,en-route
800756,VT-IFH,IN,14.509415,75.190948,9677,330,840,-4.6,2761,322,IGO322,6E322,VOCB,CJB,GOX,IGO,6E,A320,1686298544,en-route
801393,VT-IYW,IN,18.738207,73.234261,2773,338,418,-5.5,2006,7291,IGO7291,6E7291,VOHB,HBX,VABB,BOM,IGO,6E,AT76,1686299203,en-route
801396,VT-TNP,IN,19.326828,73.810661,6202,251,629,-9.8,2723,878,VTI878,UK878,VOHS,HYD,VABB,BOM,VTI,UK,A20N,1686299209,en-route
801400,VT-IUX,IN,18.735321,73.418434,10782,348,851,-4.2,2701,465,IGO465,6E465,VOBL,BLR,VASU,STV,IGO,6E,A21N,1686299212,en-route
801402,VT-IUZ,IN,16.594988,75.481865,10972,308,892,0,0215,5371,IGO5371,6E5371,VOMM,MAA,VABB,BOM,IGO,6E,A21N,1686299208,en-route
801404,VT-ILB,IN,13.859299,78.067047,3924,188,661,-8.1,0560,6383,IGO6383,6E6383,VIDP,DEL,VOBL,BLR,IGO,6E,A21N,1686299203,en-route
801407,VT-ATE,IN,21.178057,82.127632,11277,53,855,-0.3,2743,1781,IAD1781,I51781,VOBL,BLR,VERC,IXR,IAD,I5,A20N,1686299208,en-route
801409,VT-TQB,IN,27.963743,77.886116,7536,117,848,5.2,3657,641,VTI641,UK641,VIDP,DEL,VILK,LKO,VTI,UK,A20N,1686299209,en-route
